# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-19 18:16:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15266110 KENAI R BL SKILAK LK OUTLET NR STERLING AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15266110
#            TS   parameter     Description
#          1491       00065     Gage height, feet
#          1492       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	1491_00065	1491_00065_cd	1492_00060	1492_00060_cd
USGS	15266110	2018-05-31 20:00	AKDT	8.35	A	4490	A
USGS	15266110	2018-05-31 20:15	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 20:30	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 20:45	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 21:00	AKDT	8.35	A	4500	A
USGS	15266110	2018-05-31 21:15	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 21:30	AKDT	8.35	A	4500	A
USGS	15266110	2018-05-31 21:45	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 22:00	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 22:15	AKDT	8.35	A	4500	A
USGS	15266110	2018-05-31 22:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 22:45	AKDT	8.36	A	4520	A
USGS	15266110	2018-05-31 23:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 23:15	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 23:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-05-31 23:45	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 00:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 00:15	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 00:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 00:45	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 01:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 01:15	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 01:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 01:45	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 02:00	AKDT	8.36	A	4520	A
USGS	15266110	2018-06-01 02:15	AKDT	8.36	A	4520	A
USGS	15266110	2018-06-01 02:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 02:45	AKDT	8.36	A	4520	A
USGS	15266110	2018-06-01 03:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 03:15	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 03:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 03:45	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 04:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 04:15	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 04:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 04:45	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 05:00	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 05:15	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 05:30	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 05:45	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 06:00	AKDT	8.37	A	4540	A
USGS	15266110	2018-06-01 06:15	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 06:30	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 06:45	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 07:00	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 07:15	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 07:30	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 07:45	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 08:00	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 08:15	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 08:30	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 08:45	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 09:00	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 09:15	AKDT	8.38	A	4560	A
USGS	15266110	2018-06-01 09:30	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 09:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 10:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 10:15	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 10:30	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 10:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 11:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 11:15	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 11:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 11:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 12:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 12:15	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 12:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 12:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 13:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 13:15	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 13:30	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 13:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 14:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 14:15	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 14:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 14:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 15:00	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 15:15	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 15:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 15:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 16:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 16:15	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 16:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 16:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 17:00	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 17:15	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 17:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 17:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 18:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 18:15	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 18:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 18:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 19:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 19:15	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 19:30	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 19:45	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 20:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 20:15	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 20:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 20:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 21:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 21:15	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 21:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 21:45	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-01 22:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 22:15	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 22:30	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 22:45	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 23:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-01 23:15	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-01 23:30	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-01 23:45	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 00:00	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 00:15	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 00:30	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 00:45	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 01:00	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 01:15	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 01:30	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 01:45	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 02:00	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 02:15	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 02:30	AKDT	8.39	A	4590	A
USGS	15266110	2018-06-02 02:45	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 03:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-02 03:15	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 03:30	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 03:45	AKDT	8.41	A	4630	A
USGS	15266110	2018-06-02 04:00	AKDT	8.40	A	4610	A
USGS	15266110	2018-06-02 04:15	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 04:30	AKDT	8.41	A	4640	A
USGS	15266110	2018-06-02 04:45	AKDT	8.41	A	4640	A
USGS	15266110	2018-06-02 05:00	AKDT	8.41	A	4640	A
USGS	15266110	2018-06-02 05:15	AKDT	8.41	A	4640	A
USGS	15266110	2018-06-02 05:30	AKDT	8.41	A	4640	A
USGS	15266110	2018-06-02 05:45	AKDT	8.41	A	4640	A
USGS	15266110	2018-06-02 06:00	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 06:15	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 06:30	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 06:45	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 07:00	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 07:15	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 07:30	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 07:45	AKDT	8.42	A	4660	A
USGS	15266110	2018-06-02 08:00	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 08:15	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 08:30	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 08:45	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 09:00	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 09:15	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 09:30	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 09:45	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 10:00	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 10:15	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 10:30	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 10:45	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 11:00	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 11:15	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 11:30	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 11:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 12:00	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 12:15	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 12:30	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 12:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 13:00	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 13:15	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 13:30	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 13:45	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 14:00	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 14:15	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 14:30	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 14:45	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 15:00	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 15:15	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 15:30	AKDT	8.44	A	4700	A
USGS	15266110	2018-06-02 15:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 16:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 16:15	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 16:30	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-02 16:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 17:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 17:15	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-02 17:30	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 17:45	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-02 18:00	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-02 18:15	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-02 18:30	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 18:45	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 19:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 19:15	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 19:30	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 19:45	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 20:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 20:15	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 20:30	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 20:45	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 21:00	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 21:15	AKDT	8.43	A	4680	A
USGS	15266110	2018-06-02 21:30	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-02 21:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 22:00	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-02 22:15	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-02 22:30	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-02 22:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 23:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 23:15	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 23:30	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-02 23:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 00:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 00:15	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 00:30	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 00:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 01:00	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 01:15	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 01:30	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 01:45	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 02:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 02:15	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 02:30	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 02:45	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 03:00	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 03:15	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 03:30	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 03:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 04:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 04:15	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 04:30	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 04:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 05:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 05:15	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 05:30	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 05:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 06:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 06:15	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 06:30	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 06:45	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 07:00	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 07:15	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 07:30	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 07:45	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 08:00	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 08:15	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 08:30	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 08:45	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 09:00	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 09:15	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 09:30	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 09:45	AKDT	8.46	A	4750	A
USGS	15266110	2018-06-03 10:00	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 10:15	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 10:30	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 10:45	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 11:00	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 11:15	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 11:30	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 11:45	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 12:00	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 12:15	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 12:30	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 12:45	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 13:00	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 13:15	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 13:30	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 13:45	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 14:00	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 14:15	AKDT	8.46	A	4760	A
USGS	15266110	2018-06-03 14:30	AKDT	8.46	A	4760	A
USGS	15266110	2018-06-03 14:45	AKDT	8.46	A	4760	A
USGS	15266110	2018-06-03 15:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 15:15	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 15:30	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 15:45	AKDT	8.43	A	4690	A
USGS	15266110	2018-06-03 16:00	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 16:15	AKDT	8.43	A	4690	A
USGS	15266110	2018-06-03 16:30	AKDT	8.43	A	4690	A
USGS	15266110	2018-06-03 16:45	AKDT	8.43	A	4690	A
USGS	15266110	2018-06-03 17:00	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 17:15	AKDT	8.44	A	4710	A
USGS	15266110	2018-06-03 17:30	AKDT	8.43	A	4690	A
USGS	15266110	2018-06-03 17:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 18:00	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 18:15	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 18:30	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 18:45	AKDT	8.45	A	4730	A
USGS	15266110	2018-06-03 19:00	AKDT	8.46	A	4760	A
USGS	15266110	2018-06-03 19:15	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 19:30	AKDT	8.46	A	4760	A
USGS	15266110	2018-06-03 19:45	AKDT	8.46	A	4760	A
USGS	15266110	2018-06-03 20:00	AKDT	8.46	A	4760	A
USGS	15266110	2018-06-03 20:15	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 20:30	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 20:45	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 21:00	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 21:15	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-03 21:30	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 21:45	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 22:00	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 22:15	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 22:30	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 22:45	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 23:00	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 23:15	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 23:30	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-03 23:45	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-04 00:00	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-04 00:15	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-04 00:30	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 00:45	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 01:00	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 01:15	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 01:30	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 01:45	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-04 02:00	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 02:15	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-04 02:30	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 02:45	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 03:00	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-04 03:15	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-04 03:30	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 03:45	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 04:00	AKDT	8.48	A	4800	A
USGS	15266110	2018-06-04 04:15	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 04:30	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 04:45	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 05:00	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 05:15	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 05:30	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 05:45	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 06:00	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 06:15	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 06:30	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 06:45	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 07:00	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 07:15	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 07:30	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 07:45	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 08:00	AKDT	8.49	A	4830	A
USGS	15266110	2018-06-04 08:15	AKDT	8.47	A	4780	A
USGS	15266110	2018-06-04 08:30	AKDT	8.48	A	4810	A
USGS	15266110	2018-06-04 08:45	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 09:00	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 09:15	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 09:30	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 09:45	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 10:00	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 10:15	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 10:30	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 10:45	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 11:00	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 11:15	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 11:30	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 11:45	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 12:00	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 12:15	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 12:30	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 12:45	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 13:00	AKDT	8.55	A	4960	A
USGS	15266110	2018-06-04 13:15	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 13:30	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 13:45	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 14:00	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 14:15	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 14:30	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 14:45	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 15:00	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 15:15	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 15:30	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 15:45	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 16:00	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 16:15	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 16:30	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 16:45	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 17:00	AKDT	8.51	A	4870	A
USGS	15266110	2018-06-04 17:15	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 17:30	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 17:45	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 18:00	AKDT	8.51	A	4880	A
USGS	15266110	2018-06-04 18:15	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 18:30	AKDT	8.51	A	4880	A
USGS	15266110	2018-06-04 18:45	AKDT	8.52	A	4900	A
USGS	15266110	2018-06-04 19:00	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 19:15	AKDT	8.51	A	4880	A
USGS	15266110	2018-06-04 19:30	AKDT	8.50	A	4850	A
USGS	15266110	2018-06-04 19:45	AKDT	8.49	A	4830	A
